STATISTIC,Statistic Label,TLIST(A1),Year,C02479V04377,Garda Region,C02480V03003,Type of Offence,UNIT,VALUE
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,6,"Robbery, extortion and hijacking offences ",Number,349
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,7,Burglary and related offences ,Number,899
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,8,Theft and related offences ,Number,9544
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,9,"Fraud, deception and related offences ",Number,594
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,10,Controlled drug offences ,Number,5973
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,11,Weapons and explosives offences ,Number,956
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,12,Damage to property and to the environment  offences ,Number,1666
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,13,Public order and other social code offences ,Number,9055
RCD06C03,Detected crime incidents,2022,2022,10,Dublin Metropolitan Region,15,"Offences against government, justice procedures and organisation of crime ",Number,5324
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,1,Homicide & related offences ,Number,14
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,2,Sexual offences ,Number,145
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,1876
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,4,Dangerous or negligent acts ,Number,1870
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,5,Kidnapping and related offences ,Number,16
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,6,"Robbery, extortion and hijacking offences ",Number,49
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,7,Burglary and related offences ,Number,280
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,8,Theft and related offences ,Number,2556
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,9,"Fraud, deception and related offences ",Number,259
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,10,Controlled drug offences ,Number,1862
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,11,Weapons and explosives offences ,Number,290
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,12,Damage to property and to the environment  offences ,Number,872
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,13,Public order and other social code offences ,Number,5308
RCD06C03,Detected crime incidents,2022,2022,20,North Western Region,15,"Offences against government, justice procedures and organisation of crime ",Number,907
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,1,Homicide & related offences ,Number,21
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,2,Sexual offences ,Number,231
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,2212
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,4,Dangerous or negligent acts ,Number,1817
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,5,Kidnapping and related offences ,Number,17
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,6,"Robbery, extortion and hijacking offences ",Number,131
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,7,Burglary and related offences ,Number,454
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,8,Theft and related offences ,Number,4654
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,9,"Fraud, deception and related offences ",Number,266
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,10,Controlled drug offences ,Number,4348
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,11,Weapons and explosives offences ,Number,371
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,12,Damage to property and to the environment  offences ,Number,1140
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,13,Public order and other social code offences ,Number,5082
RCD06C03,Detected crime incidents,2022,2022,30,Eastern Region,15,"Offences against government, justice procedures and organisation of crime ",Number,1407
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,1,Homicide & related offences ,Number,16
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,2,Sexual offences ,Number,161
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,2067
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,4,Dangerous or negligent acts ,Number,1645
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,5,Kidnapping and related offences ,Number,14
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,6,"Robbery, extortion and hijacking offences ",Number,108
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,7,Burglary and related offences ,Number,463
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,8,Theft and related offences ,Number,4881
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,9,"Fraud, deception and related offences ",Number,276
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,10,Controlled drug offences ,Number,3469
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,11,Weapons and explosives offences ,Number,364
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,12,Damage to property and to the environment  offences ,Number,1011
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,13,Public order and other social code offences ,Number,6559
RCD06C03,Detected crime incidents,2022,2022,40,Southern Region,15,"Offences against government, justice procedures and organisation of crime ",Number,1395
RCD06C03,Detected crime incidents,2022,2022,IE0,State,1,Homicide & related offences ,Number,69
RCD06C03,Detected crime incidents,2022,2022,IE0,State,2,Sexual offences ,Number,762
RCD06C03,Detected crime incidents,2022,2022,IE0,State,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,7936
RCD06C03,Detected crime incidents,2022,2022,IE0,State,4,Dangerous or negligent acts ,Number,7117
RCD06C03,Detected crime incidents,2022,2022,IE0,State,5,Kidnapping and related offences ,Number,71
RCD06C03,Detected crime incidents,2022,2022,IE0,State,6,"Robbery, extortion and hijacking offences ",Number,637
RCD06C03,Detected crime incidents,2022,2022,IE0,State,7,Burglary and related offences ,Number,2096
RCD06C03,Detected crime incidents,2022,2022,IE0,State,8,Theft and related offences ,Number,21635
RCD06C03,Detected crime incidents,2022,2022,IE0,State,9,"Fraud, deception and related offences ",Number,1395
RCD06C03,Detected crime incidents,2022,2022,IE0,State,10,Controlled drug offences ,Number,15652
RCD06C03,Detected crime incidents,2022,2022,IE0,State,11,Weapons and explosives offences ,Number,1981
RCD06C03,Detected crime incidents,2022,2022,IE0,State,12,Damage to property and to the environment  offences ,Number,4689
RCD06C03,Detected crime incidents,2022,2022,IE0,State,13,Public order and other social code offences ,Number,26004
RCD06C03,Detected crime incidents,2022,2022,IE0,State,15,"Offences against government, justice procedures and organisation of crime ",Number,9033
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,1,Homicide & related offences ,Number,14
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,2,Sexual offences ,Number,161
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,1873
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,4,Dangerous or negligent acts ,Number,1363
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,5,Kidnapping and related offences ,Number,19
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,6,"Robbery, extortion and hijacking offences ",Number,398
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,7,Burglary and related offences ,Number,993
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,8,Theft and related offences ,Number,10009
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,9,"Fraud, deception and related offences ",Number,
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,10,Controlled drug offences ,Number,5778
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,11,Weapons and explosives offences ,Number,993
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,12,Damage to property and to the environment  offences ,Number,1732
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,13,Public order and other social code offences ,Number,8325
RCD06C03,Detected crime incidents,2023,2023,10,Dublin Metropolitan Region,15,"Offences against government, justice procedures and organisation of crime ",Number,5940
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,1,Homicide & related offences ,Number,29
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,2,Sexual offences ,Number,91
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,1663
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,4,Dangerous or negligent acts ,Number,1730
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,5,Kidnapping and related offences ,Number,12
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,6,"Robbery, extortion and hijacking offences ",Number,54
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,7,Burglary and related offences ,Number,308
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,8,Theft and related offences ,Number,3179
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,9,"Fraud, deception and related offences ",Number,
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,10,Controlled drug offences ,Number,1757
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,11,Weapons and explosives offences ,Number,299
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,12,Damage to property and to the environment  offences ,Number,941
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,13,Public order and other social code offences ,Number,4682
RCD06C03,Detected crime incidents,2023,2023,20,North Western Region,15,"Offences against government, justice procedures and organisation of crime ",Number,907
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,1,Homicide & related offences ,Number,13
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,2,Sexual offences ,Number,186
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,1845
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,4,Dangerous or negligent acts ,Number,1774
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,5,Kidnapping and related offences ,Number,8
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,6,"Robbery, extortion and hijacking offences ",Number,115
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,7,Burglary and related offences ,Number,482
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,8,Theft and related offences ,Number,5606
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,9,"Fraud, deception and related offences ",Number,
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,10,Controlled drug offences ,Number,4144
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,11,Weapons and explosives offences ,Number,379
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,12,Damage to property and to the environment  offences ,Number,1136
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,13,Public order and other social code offences ,Number,4949
RCD06C03,Detected crime incidents,2023,2023,30,Eastern Region,15,"Offences against government, justice procedures and organisation of crime ",Number,1447
RCD06C03,Detected crime incidents,2023,2023,40,Southern Region,1,Homicide & related offences ,Number,28
RCD06C03,Detected crime incidents,2023,2023,40,Southern Region,2,Sexual offences ,Number,102
RCD06C03,Detected crime incidents,2023,2023,40,Southern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,1709
RCD06C03,Detected crime incidents,2023,2023,40,Southern Region,4,Dangerous or negligent acts ,Number,1588
RCD06C03,Detected crime incidents,2023,2023,40,Southern Region,5,Kidnapping and related offences ,Number,15
RCD06C03,Detected crime incidents,2023,2023,40,Southern Region,6,"Robbery, extortion and hijacking offences ",Number,117
RCD06C03,Detected crime incidents,2023,2023,40,Southern Region,7,Burglary and related offences ,Number,477
